Mixture	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts	P-value	Correlation	RMSE
STP1205	0.06159279092069402	0.00000000000000000	0.02188061725732058	0.00000000000000000	0.00538882869884454	0.02490335784623721	0.04799996805026235	0.01301340569414886	0.00000000000000000	0.01555070026355304	0.12143480398407912	0.02281597391148437	0.03855547872779475	0.16292627381611277	0.00517109703702261	0.20407920748670177	0.00000000000000000	0.00001274002726396	0.00000000000000000	0.09229254229810037	0.00000000000000000	0.02892109798077340	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07391237768507908	0.05954873831452718	0.00000000000000000	0.95824545790321136	0.39758404231582389
LMH0004	0.06495112380365614	0.00000000000000000	0.01454155027939118	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03226564050010722	0.00000000000000000	0.13113467258061670	0.01324446569716379	0.09039257630202295	0.00835414948050230	0.02731950742335010	0.08875715380674666	0.00299782196266945	0.18971849826976167	0.03875338591511553	0.00000324393295715	0.00000000000000000	0.00000000000000000	0.01946528457369166	0.02533692232950406	0.02287255421178820	0.00000000000000000	0.00211146338679243	0.17404533971222447	0.05373464583193834	0.00000000000000000	0.98567996806310310	0.62592914265241650
LMH0015	0.04190444987362674	0.00000000000000000	0.05877767712677483	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03564957675941875	0.00000000000000000	0.06717921188421228	0.00556651087686028	0.12390005697976618	0.01576970581737575	0.04828004817965451	0.11803482514532761	0.00000000000000000	0.17131110321304904	0.00000000000000000	0.00163086004502046	0.00000000000000000	0.07617704245099238	0.00000000000000000	0.04729888189031591	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16453354745862081	0.02398650229898435	0.00000000000000000	0.97022008660578818	0.53450441634727019
LMH0022	0.03314008937973530	0.00000000000000000	0.03291753367266708	0.00000000000000000	0.00000000000000000	0.03012087806504400	0.01796833561680590	0.00000000000000000	0.05964187497318883	0.00574624688049787	0.07719925356806881	0.02268813478970163	0.02708396897294035	0.12358372068823555	0.00933413334241852	0.22930358310237331	0.01905052658660349	0.00020387888613612	0.00000000000000000	0.02488720991590278	0.00000000000000000	0.02598571877096349	0.00000000000000000	0.00000000000000000	0.01470610707844246	0.14903396758063256	0.09740483812964182	0.00000000000000000	0.98434349446186420	0.48790928272559597
LMH0029	0.12362487347174804	0.00000000000000000	0.02571518105060088	0.00000000000000000	0.00000000000000000	0.01648341991346101	0.03762036686146410	0.00000000000000000	0.07776432210810524	0.01253965412465781	0.05925336015545180	0.00732707044355191	0.03882773953374892	0.11751574269011585	0.00513616752408482	0.21795524136580563	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05906446906214054	0.00739218966941637	0.00000000000000000	0.00000000000000000	0.15433028414310793	0.03944991788253932	0.00000000000000000	0.97986955257997699	0.52549945321680469
LMH0031	0.07473941512120252	0.02828642495937075	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01248246411437001	0.00000000000000000	0.09036095526314858	0.07375985967967338	0.01717048137756887	0.00000000000000000	0.00000000000000000	0.07155188506420646	0.17449700986446537	0.01909149278945077	0.14410694147533815	0.03653017116375307	0.00053294831036886	0.00942949967185785	0.00000000000000000	0.02077707333716908	0.00000000000000000	0.00621733016176448	0.07278674398102469	0.00000000000000000	0.08938440098213428	0.05829490268313265	0.00000000000000000	0.99704863373049935	0.27371413593856581
LMH0037	0.02742296981894615	0.03048732136404504	0.02752363947906862	0.00000000000000000	0.00000000000000000	0.00026213255678145	0.04872508721959179	0.01065425203727855	0.02536147457662415	0.00000000000000000	0.10526098393633548	0.00000000000000000	0.03843310184366661	0.19883386460655034	0.00060278103943644	0.19062387838217182	0.00000000000000000	0.00384371571904416	0.00000000000000000	0.00000000000000000	0.02233706854616618	0.00000000000000000	0.00178796471407032	0.00184728233153524	0.00000000000000000	0.20880526901196630	0.05718721281672143	0.00000000000000000	0.97657003856458391	0.26481046847345080
LMH0040	0.06017485068070624	0.00000000000000000	0.03108103860451736	0.00000000000000000	0.00000000000000000	0.01938544312288245	0.01849081006103974	0.00000000000000000	0.14206450426479117	0.01269892375598490	0.02720527237810940	0.02112784270065236	0.03190522894351445	0.06876322199183840	0.00656229053174892	0.13630333099520947	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00059282014664241	0.03081065538021183	0.09164251281921690	0.00000000000000000	0.03067755134668806	0.00624711029534117	0.20458273375510191	0.05968385822580292	0.00000000000000000	0.96586262566377967	0.71510441499715072
LMH0042	0.06467920739601313	0.00000000000000000	0.03184462234328995	0.00000000000000000	0.00000000000000000	0.00706088918774701	0.00874845061150258	0.00000000000000000	0.12249934639922773	0.00000000000000000	0.07791340122829711	0.00000000000000000	0.06049110469907551	0.09340176039958162	0.00182057223061377	0.23903270679173694	0.07712403305723943	0.00079410249928655	0.00000000000000000	0.00000000000000000	0.02626043011857588	0.05759707047710453	0.00559220404784545	0.00241115519714534	0.00000000000000000	0.12217660298172464	0.00055234033399305	0.00000000000000000	0.98082589291936584	0.62042538967119831
LMH0054	0.16077674271516573	0.00000000000000000	0.03184726131730678	0.00000000000000000	0.00000000000000000	0.01799429615970394	0.02235395108031051	0.00000000000000000	0.02268541260371962	0.01047930383628966	0.05713073782766603	0.00746160197266801	0.08433050638116400	0.15336377929684095	0.01807188051353672	0.19910092675679966	0.00000000000000000	0.00110698615197624	0.00000000000000000	0.06942584854004639	0.01414030198834258	0.01191663860474648	0.01319082209127967	0.00939973555647346	0.00000000000000000	0.07510121897107512	0.02012204763488851	0.00000000000000000	0.99083444766978979	0.38199824819644773
LMH0061	0.06224713382844348	0.00000000000000000	0.03443044111858520	0.00000000000000000	0.00000000000000000	0.03036844559564977	0.02254725490316501	0.00000000000000000	0.12339030007996943	0.00054899717900083	0.06635111562333895	0.01457839683959296	0.04743251350281502	0.08637747201516356	0.00882680335437910	0.19197096228405400	0.02729147385303845	0.00003052990661287	0.00000000000000000	0.00000000000000000	0.02252536951865185	0.04499053999713570	0.00000000000000000	0.00000000000000000	0.00349386272203765	0.19765243990949291	0.01494594776887314	0.00000000000000000	0.94981023059355485	0.66424930099900903
LMH0063	0.10153068046637270	0.00000000000000000	0.03967416375988281	0.00000000000000000	0.00000000000000000	0.00496767146822632	0.01957623739591917	0.00000000000000000	0.13750868054133752	0.01999687622048259	0.03627806932444544	0.00054581553146948	0.06224258402172058	0.05636103861912611	0.01923068773680031	0.15372509766982331	0.00000000000000000	0.00394215158836527	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05763446391473209	0.00396245251908781	0.00615301088324880	0.00000000000000000	0.20304793689081516	0.07362238144814445	0.00000000000000000	0.98365025492980862	0.74859406091939706
LMH0065	0.08686576582185937	0.00000000000000000	0.01193945532967472	0.00000000000000000	0.00000000000000000	0.04592397386621905	0.01948130562727417	0.00000000000000000	0.04373384552077901	0.01296412228484713	0.07016177703785216	0.00000000000000000	0.05109695637939141	0.12718650857703420	0.00513625153710605	0.29348298315452703	0.00000000000000000	0.00168372663633694	0.02556935773144299	0.00000000000000000	0.03472396452186910	0.01526132787737148	0.00000000000000000	0.00000000000000000	0.00478485686824687	0.14278476241237259	0.00721905881579569	0.00000000000000000	0.99412267899504014	0.47896468717657142
LMH0071	0.10266914503873101	0.04250737672754421	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06882891871128444	0.05253547176695362	0.02515867280583226	0.00000000000000000	0.00028688283075394	0.10267884121666877	0.09405068409759580	0.04131777214719481	0.20010940535240990	0.00000000000000000	0.00140168783650186	0.02086491007459619	0.00000000000000000	0.01214572376228010	0.00000000000000000	0.01359908477322976	0.04870721950085363	0.00000000000000000	0.08078881504628115	0.09234938831128858	0.00000000000000000	0.99012658084285299	0.58506368656183294
